id,name,nameAr,nameKu,category,subcategory,governorate,city,address,phone,whatsapp,website,description,descriptionAr,descriptionKu,image_url,coverimage,openHours,pricerange,tags,lat,lng,rating,verified,status,source_name,external_source_id,confidence_score,created_by_agent
"dbbf74b3-3a06-4c32-ba4b-19f51b2df585","City Center Market - Bashir","","","supermarkets","","kirkuk","Bashir","Street 9, Bashir, Kirkuk","+9647903412380","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"f1c33fce-8ece-4ab2-8ff6-df2929f43b78","Baghdad Tech - Balad","","","general","","saladin","Balad","Street 6, Balad, Saladin","+9647901871199","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"e799ac03-bca9-40c4-8d4a-8a4d52482f72","Al-Mustansiriya School - Karbala City","","","education","","karbala","Karbala City","Street 1, Karbala City, Karbala","+9647801621758","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"5e71d6a4-f727-40b7-b7e9-0fd47a92f3b4","Baghdad Fitness 4 - Tel Afar","","","gym","","mosul","Tel Afar","Street 22, Tel Afar, Mosul","+9647821102058","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"7345c06a-41a9-45dc-aeab-697c2c60725b","Mosul Meds 3 - Bashiqa","","","pharmacy","","mosul","Bashiqa","Street 15, Bashiqa, Mosul","+9647821293382","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"49d416a5-8e80-488c-abcb-03a7976cfdee","Al-Rasheed Electronics 4 - Samarra","","","general","","saladin","Samarra","Street 22, Samarra, Saladin","+9647800777029","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"09ff89f6-2eac-4617-b696-78359bd97711","Champions Gym 3 - Al-Azizia","","","gym","","wasit","Al-Azizia","Street 15, Al-Azizia, Wasit","+9647902550874","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"81581aa4-5152-459c-8b6b-76d19e3c16b8","Al-Rasheed Supermarket - Al-Multaqa","","","supermarkets","","kirkuk","Al-Multaqa","Street 5, Al-Multaqa, Kirkuk","+9647701534763","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"cc190d8f-7129-4c0e-8be9-af05701d8212","Erbil Grand Mosque - Al-Shura","","","general","","mosul","Al-Shura","Street 6, Al-Shura, Mosul","+9647811148675","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"e357eae6-a33d-4f4e-98e8-6bb8713a7a32","Al-Kadhimiya Mosque - Tawela","","","general","","halabja","Tawela","Street 5, Tawela, Halabja","+9647702984448","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"fcbf71f2-8112-4b24-b921-22053cd04c52","Ibn Sina Hospital - Al-Jubba","","","hospitals","","karbala","Al-Jubba","Street 7, Al-Jubba, Karbala","+9647811424528","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"719c4ddd-389d-49b0-bded-dc5283dad0d8","Al-Noor School - Al-Sadda","","","education","","babil","Al-Sadda","Street 9, Al-Sadda, Babil","+9647800656362","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"9caf5a29-433a-422e-ad88-6a12d7087c0f","Erbil Petrol 3 - Soran","","","general","","erbil","Soran","Street 13, Soran, Erbil","+9647811952133","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"a336b836-f5d7-4f4f-9498-88e837eced57","Basra Transport Hub 3 - Afak","","","general","","qadisiyyah","Afak","Street 12, Afak, Qadisiyyah","+9647904585895","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"0e64c082-5f7e-449a-bccc-aa06e0267f38","Baghdad Academy 3 - Zubair","","","education","","basra","Zubair","Street 12, Zubair, Basra","+9647904588068","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"4b6516ba-0249-4d23-a1c6-213c08b234bf","Al-Mustansiriya School 4 - Dohuk City","","","education","","dohuk","Dohuk City","Street 21, Dohuk City, Dohuk","+9647702732555","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"4657135f-2210-4633-8d6b-6bc7bc0b204c","Family Mart 3 - Al-Budayr","","","supermarkets","","qadisiyyah","Al-Budayr","Street 17, Al-Budayr, Qadisiyyah","+9647801106880","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"658dd327-f40b-4832-843c-1b4692ec695e","Al-Rasheed Hotel 4 - Shaqlawa","","","hotels","","erbil","Shaqlawa","Street 22, Shaqlawa, Erbil","+9647701459913","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"9a8e32d3-1717-46ef-8de7-8cc0ee53fcbb","Baghdad Fuel 3 - Hawija","","","general","","kirkuk","Hawija","Street 12, Hawija, Kirkuk","+9647903700820","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"4d863050-9826-449f-bfee-7dbdb1fe32bb","Erbil Bus Terminal 3 - Soran","","","general","","erbil","Soran","Street 13, Soran, Erbil","+9647811680241","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"3b20b591-8fe1-4c34-b38b-b57bb9bfee11","Baghdad Central Bus Station 3 - Karbala City","","","general","","karbala","Karbala City","Street 11, Karbala City, Karbala","+9647811905651","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"345f1e52-2895-422e-96e5-7471e3d13bca","Baghdad Coffee House 3 - Jurf al-Sakhar","","","cafe","","babil","Jurf al-Sakhar","Street 16, Jurf al-Sakhar, Babil","+9647811626280","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"80546bf6-0c5e-4a3c-bfbb-5ffb592f1a08","Ibn Sina Hospital - Summel","","","hospitals","","dohuk","Summel","Street 7, Summel, Dohuk","+9647903411261","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"653560c2-9549-4a23-97b8-57a81aa11742","Rasheed Bank 3 - Tel Afar","","","banks","","mosul","Tel Afar","Street 12, Tel Afar, Mosul","+9647800815085","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"8aed8ebb-4b4d-4f1c-b615-af15787a5d75","Babylon School - Qadisiyah","","","education","","qadisiyyah","Qadisiyah","Street 8, Qadisiyah, Qadisiyyah","+9647701177195","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"f20959da-6a95-4df0-b8ed-9005a37f6a91","North Gas Station 3 - Al-Maimouna","","","general","","maysan","Al-Maimouna","Street 14, Al-Maimouna, Maysan","+9647821633572","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"e294ae5f-79f2-4074-9e7a-9e3e1fab0e1c","Baghdad Furniture - Samawah","","","general","","muthanna","Samawah","Street 1, Samawah, Muthanna","+9647701588278","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"b8a03bed-9fa1-491b-99e9-40da57ec3243","Dijla Restaurant 3 - Al-Mahmudiyah","","","dining","","babil","Al-Mahmudiyah","Street 15, Al-Mahmudiyah, Babil","+9647811794719","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"35a2e31b-a6ce-45ee-9937-8f0921dc31f7","Smart Electronics 3 - Touz Khormato","","","general","","saladin","Touz Khormato","Street 17, Touz Khormato, Saladin","+9647903716175","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"cdfd45b0-3528-439e-b28c-a5d95023aced","Champions Gym - Al-Nakhila","","","gym","","karbala","Al-Nakhila","Street 5, Al-Nakhila, Karbala","+9647821502034","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"48cf4567-4d80-4069-9a7a-678b8014c81c","Karbala Bus Hub 3 - Shinafiyah","","","general","","qadisiyyah","Shinafiyah","Street 15, Shinafiyah, Qadisiyyah","+9647821996632","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"b9b989a4-3aef-4c0c-9929-5fb57bfb1d7e","Rafidain Bank - Daquq","","","banks","","kirkuk","Daquq","Street 3, Daquq, Kirkuk","+9647821833474","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"f8d9df4c-f8c8-41ce-b52a-52a6222cf25b","Al-Bait Restaurant 4 - Hillah","","","dining","","babil","Hillah","Street 21, Hillah, Babil","+9647904408404","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"6c00dec6-3959-40f0-8d94-68c0d0bc9e3d","Baghdad Academy 3 - Khurmal","","","education","","halabja","Khurmal","Street 12, Khurmal, Halabja","+9647702242412","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"8a12b459-631b-4cce-848a-2511afb3f976","City Pharmacy - Al-Mishraq","","","pharmacy","","najaf","Al-Mishraq","Street 9, Al-Mishraq, Najaf","+9647811741098","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"41be029f-2a05-42e8-aca4-901185f4581e","Erbil International School 3 - Al-Shatrah","","","education","","dhi qar","Al-Shatrah","Street 13, Al-Shatrah, Dhi Qar","+9647801749224","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"4f6797fd-7a62-4ca6-9577-96cd6ebee09a","Progress Academy 3 - Al-Sulaymani","","","education","","qadisiyyah","Al-Sulaymani","Street 20, Al-Sulaymani, Qadisiyyah","+9647903488285","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"bad5cdd0-ba7b-49cf-bf60-035a899680fb","Garden Cafe 4 - Zakho City","","","cafe","","zakho","Zakho City","Street 21, Zakho City, Zakho","+9647821914212","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"dbaf3cd1-4f34-4dce-a213-d5c735930216","Al-Kindy Hospital 4 - Nasiriyah","","","hospitals","","dhi qar","Nasiriyah","Street 21, Nasiriyah, Dhi Qar","+9647821105166","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"d1c5ad13-6a9b-454c-ba43-c736c4ebba6f","Baghdad Coffee House 3 - Rutba","","","cafe","","anbar","Rutba","Street 16, Rutba, Anbar","+9647801400449","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"168fd817-0940-4aa7-a22a-376d76354e04","South Transport - Al-Budayr","","","general","","qadisiyyah","Al-Budayr","Street 7, Al-Budayr, Qadisiyyah","+9647904525427","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"74b8f105-e8cd-41d9-8a12-eecdefebfa52","Najaf Station 3 - Al-Qasim","","","general","","babil","Al-Qasim","Street 14, Al-Qasim, Babil","+9647903208546","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"56bfb1fb-38ae-4785-a5d1-01541288a63c","Tigris Primary School 4 - Salman","","","education","","muthanna","Salman","Street 24, Salman, Muthanna","+9647903496291","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"c045c7f1-7c7f-46cc-9d1d-1c6dcd981210","Al-Nuri Mosque - Mergasor","","","general","","erbil","Mergasor","Street 7, Mergasor, Erbil","+9647904574267","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"bf3d9a63-db50-42cf-b263-b9b7e02da45b","Al-Rahman Mosque 3 - Dohuk City","","","general","","dohuk","Dohuk City","Street 11, Dohuk City, Dohuk","+9647801309561","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"0bfe04f5-d567-4a38-8f0e-b0f683432046","Karrada Grill 3 - Beni Hashim","","","dining","","maysan","Beni Hashim","Street 20, Beni Hashim, Maysan","+9647821966195","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"d53e8e9a-0ee2-4eef-a3ee-cd7f3e755c36","Al-Yarmuk Hospital - Al-Shura","","","hospitals","","mosul","Al-Shura","Street 6, Al-Shura, Mosul","+9647904106233","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"34f809b6-9435-47df-8456-a44dc087652c","Investment Bank - Al-Sadda","","","banks","","babil","Al-Sadda","Street 9, Al-Sadda, Babil","+9647904862039","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"544ecef3-a9ac-48ad-b22a-40dfd91b951a","Al-Zahraa School - Zubaidiyah","","","education","","wasit","Zubaidiyah","Street 7, Zubaidiyah, Wasit","+9647821811567","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"bf3a5bcc-2c70-49de-89df-6c9eaf81ba68","Mosul General Hospital - Al-Rusafa","","","hospitals","","baghdad","Al-Rusafa","Street 3, Al-Rusafa, Baghdad","+9647811726835","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"2e9114ff-1856-4803-b86f-b984eeb1ea2d","Al-Rahman Mosque - Sulaymaniyah City","","","general","","sulaymaniyah","Sulaymaniyah City","Street 1, Sulaymaniyah City, Sulaymaniyah","+9647801794315","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"88077e0d-fc85-4f20-8262-6e4015db2e8e","Al-Ahly Bank 3 - Kadhimiya","","","banks","","baghdad","Kadhimiya","Street 16, Kadhimiya, Baghdad","+9647904772107","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"dc4ffea4-783b-4fa7-8367-98f7b50997f4","Smart Electronics 3 - Kifl","","","general","","babil","Kifl","Street 17, Kifl, Babil","+9647701742986","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"3f1812d9-0633-44cb-ace5-282d412bea85","Al-Kadhimiya Mosque - Shinafiyah","","","general","","qadisiyyah","Shinafiyah","Street 5, Shinafiyah, Qadisiyyah","+9647801937529","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"5dc0cb03-4a5c-4639-9010-4c8f3dc4ff86","Al-Mansour Petrol - Adamiya","","","general","","baghdad","Adamiya","Street 7, Adamiya, Baghdad","+9647811962558","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"b6869325-e39a-405b-bd8c-f61f6504fd05","Al-Zawraa Cafe 4 - Sirwan","","","cafe","","halabja","Sirwan","Street 23, Sirwan, Halabja","+9647800710703","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"e6d4c9c7-972b-4879-b6f9-4250d9b540db","Progress Academy - Qaladze","","","education","","sulaymaniyah","Qaladze","Street 10, Qaladze, Sulaymaniyah","+9647901736180","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"af9864ed-e534-470a-991f-8af7dca541d7","Al-Rasafa Station - Sargaran","","","general","","kirkuk","Sargaran","Street 10, Sargaran, Kirkuk","+9647701185224","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"fb85fdc7-4805-4d40-83fa-48bf05013624","Tigris Kitchen 3 - Manathira","","","dining","","najaf","Manathira","Street 13, Manathira, Najaf","+9647800116137","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"15adfe6c-b764-434a-b768-1f739c473aca","Al-Mansour Station 3 - Zummar","","","general","","mosul","Zummar","Street 19, Zummar, Mosul","+9647801970746","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"0300992d-310a-4e4a-bc40-396cabd8227a","Baghdad Coffee House 3 - Al-Darraji","","","cafe","","muthanna","Al-Darraji","Street 16, Al-Darraji, Muthanna","+9647701735773","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"ae3317a6-684f-4973-9786-319cbfb799be","Baghdad Hilton - Suq al-Shuyukh","","","hotels","","dhi qar","Suq al-Shuyukh","Street 4, Suq al-Shuyukh, Dhi Qar","+9647904923619","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"03243038-9b31-46b3-bde9-e637dbce7ed0","Dijla Restaurant - Al-Mahmudiyah","","","dining","","babil","Al-Mahmudiyah","Street 5, Al-Mahmudiyah, Babil","+9647903612010","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"1765ec60-74af-4c23-92c1-f920311c90cc","Central Pharmacy 3 - Al-Hartha","","","pharmacy","","najaf","Al-Hartha","Street 20, Al-Hartha, Najaf","+9647800664325","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"77a4c997-fc91-4840-b2da-ad14e793b497","Dijla Restaurant - Bashiqa","","","dining","","mosul","Bashiqa","Street 5, Bashiqa, Mosul","+9647902488500","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"0abf244d-47a4-4788-b932-81981df50cc1","Erbil Pharmacy 3 - Kalar","","","pharmacy","","sulaymaniyah","Kalar","Street 17, Kalar, Sulaymaniyah","+9647801284750","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"0788374f-623a-47f3-8a2c-737268c119b8","Elite Gym - Al-Dawaya","","","gym","","maysan","Al-Dawaya","Street 9, Al-Dawaya, Maysan","+9647821926294","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"67b32944-3a33-4809-9a23-f55fff922c4d","Baghdad Grand Mosque 3 - Shaqlawa","","","general","","erbil","Shaqlawa","Street 12, Shaqlawa, Erbil","+9647901442072","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"03f6e82e-17f0-423d-be1f-30e5d4859e7b","Al-Mansour Petrol - Mergasor","","","general","","erbil","Mergasor","Street 7, Mergasor, Erbil","+9647901855748","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"21052a98-cbad-4440-8613-ed76a7b2c019","Kirkuk Grand Hotel - Sawa","","","hotels","","qadisiyyah","Sawa","Street 6, Sawa, Qadisiyyah","+9647903434453","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"0455a46e-db29-4741-aefa-4f47adf60121","Karbala Bus Hub 3 - Bashiqa","","","general","","mosul","Bashiqa","Street 15, Bashiqa, Mosul","+9647902823763","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"6c4b2c52-206b-4ef6-aad0-d37202553082","Baghdad Fuel 3 - Shaqlawa","","","general","","erbil","Shaqlawa","Street 12, Shaqlawa, Erbil","+9647904690706","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"f5b2d167-22bd-4e9c-bcd0-426ebc0d2e28","Al-Rasheed Terminal 3 - Al-Jadwal","","","general","","muthanna","Al-Jadwal","Street 20, Al-Jadwal, Muthanna","+9647800922841","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"63d3ed28-821c-4e61-9823-4cc15d5ccb4f","Najaf Hotel - Rawa","","","hotels","","anbar","Rawa","Street 8, Rawa, Anbar","+9647901711294","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"d432cffc-9835-4bb1-af1a-c8755f595d01","Erbil Sports Club - Halabja","","","gym","","sulaymaniyah","Halabja","Street 3, Halabja, Sulaymaniyah","+9647902468035","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"874cc0a4-39d6-4fd3-beff-b0468396c1ae","Modern Furniture 3 - Akre","","","general","","dohuk","Akre","Street 14, Akre, Dohuk","+9647903211176","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"33459fc5-dee4-4ca3-abc3-cea16588ba8c","Wellness Drugs 3 - Faw","","","pharmacy","","basra","Faw","Street 13, Faw, Basra","+9647702391568","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"950fa1b6-264c-44ed-915a-cdc595ef1275","Erbil Petrol - Al-Hayy","","","general","","wasit","Al-Hayy","Street 3, Al-Hayy, Wasit","+9647901116358","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"df264484-49a3-47d0-8c26-15388cebe608","Al-Mansour Tech - Tar","","","general","","karbala","Tar","Street 8, Tar, Karbala","+9647903864353","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"dd0f4461-5c9b-4778-bbd8-67936ce214e1","Spinneys Baghdad 4 - Sinjar","","","supermarkets","","mosul","Sinjar","Street 23, Sinjar, Mosul","+9647811132196","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"dd0c7428-61f5-4044-bff8-f09ded638d74","Sumer Feast 3 - Penjwin","","","dining","","halabja","Penjwin","Street 18, Penjwin, Halabja","+9647701518196","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"55500e5a-148b-4d08-bb0e-bee2ea372bd5","Baghdad Grill 4 - Ibrahim Khalil","","","dining","","zakho","Ibrahim Khalil","Street 22, Ibrahim Khalil, Zakho","+9647800603936","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"32391dec-bd08-4c26-9e81-12a7b1e2de5b","Najaf Hotel - Al-Muzaffar","","","hotels","","muthanna","Al-Muzaffar","Street 8, Al-Muzaffar, Muthanna","+9647901556874","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"29a5a1fa-0fc3-4f57-a58d-c760ed8bddfc","Erbil Petrol 4 - Sinjar","","","general","","mosul","Sinjar","Street 23, Sinjar, Mosul","+9647811167548","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"7073da06-16b2-4387-97c2-150fa7ad48e1","Babylon Hotel 4 - Sulaymaniyah City","","","hotels","","sulaymaniyah","Sulaymaniyah City","Street 21, Sulaymaniyah City, Sulaymaniyah","+9647702948573","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"761a11a6-5bbb-4e76-984d-f6be77d3bd8b","Erbil Gadgets 4 - Al-Kahla","","","general","","maysan","Al-Kahla","Street 23, Al-Kahla, Maysan","+9647821855279","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"ad4f2aac-5cf4-4151-99c8-c34803bd9692","Baghdad Grand Mosque - Kufa","","","general","","najaf","Kufa","Street 2, Kufa, Najaf","+9647903383465","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"2037b4b6-8999-418a-9e01-9454b471899c","North Gas Station 4 - Qurna","","","general","","basra","Qurna","Street 24, Qurna, Basra","+9647811919933","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"9a0c18f1-8501-4b83-b700-e39533a14b10","Al-Rasheed Grill - Al-Shura","","","dining","","mosul","Al-Shura","Street 6, Al-Shura, Mosul","+9647800463853","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"c1061f1b-c50e-46f5-8707-31cea1caffdf","Mosul Meds 3 - Shinafiyah","","","pharmacy","","qadisiyyah","Shinafiyah","Street 15, Shinafiyah, Qadisiyyah","+9647904195428","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"b1bd2b45-8dbc-408c-b6be-298cde8a4556","Al-Kindy Hospital 4 - Mosul City","","","hospitals","","mosul","Mosul City","Street 21, Mosul City, Mosul","+9647800848665","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"b88b53d2-9084-4667-8cda-6e3f9747c634","Al-Mustansiriya School 3 - Diwaniyah","","","education","","qadisiyyah","Diwaniyah","Street 11, Diwaniyah, Qadisiyyah","+9647702381245","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"8c61a3df-6c9d-43a7-a00c-a894ba19ff62","Erbil Mall Market - Qalat Salih","","","supermarkets","","maysan","Qalat Salih","Street 6, Qalat Salih, Maysan","+9647702708209","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"529dcfe7-c8a4-4597-9840-555f8aece977","Mesopotamia Dining - Shirqat","","","dining","","saladin","Shirqat","Street 4, Shirqat, Saladin","+9647811286776","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"c9467449-5895-43a1-a91f-49c36fd9fc17","Al-Amal Gym - Abbasia","","","gym","","najaf","Abbasia","Street 4, Abbasia, Najaf","+9647901161146","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"3b689a05-f82d-4075-9dc2-760094ad69a4","Babylon Hotel 3 - Samawah","","","hotels","","muthanna","Samawah","Street 11, Samawah, Muthanna","+9647811796814","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"8bde3a67-9117-41f8-a8b7-1392c58fb6be","Kirkuk Terminal - Dora","","","general","","baghdad","Dora","Street 8, Dora, Baghdad","+9647901949172","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"be51c057-bece-4667-9058-80d5c7055612","Baghdad Fitness 3 - Al-Rifai","","","gym","","dhi qar","Al-Rifai","Street 12, Al-Rifai, Dhi Qar","+9647702776723","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"74315686-0c4a-46eb-bb50-e1b73a308c03","Erbil Espresso - Hay","","","cafe","","najaf","Hay","Street 7, Hay, Najaf","+9647811791045","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"03bcc0dd-c484-46c0-b816-da5045ba1b2d","Al-Karrada Fashion - Ana","","","general","","anbar","Ana","Street 7, Ana, Anbar","+9647701733627","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"835bbbac-23e4-449b-a98f-57cec2f4cc0d","Modern Furniture - Al-Maimouna","","","general","","maysan","Al-Maimouna","Street 4, Al-Maimouna, Maysan","+9647901196096","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"e08bc000-bfe8-47f7-9c81-0e314ff2ea9b","Al-Salam Mosque 3 - Rawa","","","general","","anbar","Rawa","Street 18, Rawa, Anbar","+9647702911065","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"47428932-d4ab-4ecb-904e-007c694e9261","Najaf Station 3 - Koya","","","general","","erbil","Koya","Street 14, Koya, Erbil","+9647901685782","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"00300e27-63f9-4825-b947-78e8658fd737","Najaf Lounge 3 - Dohuk Junction","","","cafe","","zakho","Dohuk Junction","Street 19, Dohuk Junction, Zakho","+9647801731231","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"03785e60-5940-43d6-a9ae-be6ae66fc4bd","Baghdad Medical Center - Fallujah","","","hospitals","","anbar","Fallujah","Street 2, Fallujah, Anbar","+9647901820398","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"8a328ab9-c164-4cd2-8884-ae5a87f94f15","Baghdad Fuel 4 - Zakho","","","general","","dohuk","Zakho","Street 22, Zakho, Dohuk","+9647811671664","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"c2ae73c8-25af-40ed-b20a-f4a0936be8d5","Baghdad Grand Mosque 3 - Ali al-Gharbi","","","general","","maysan","Ali al-Gharbi","Street 12, Ali al-Gharbi, Maysan","+9647903289799","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"1c14e041-aee9-478e-a3d7-2a8c4ebeca50","Future Academy 3 - Jalawla","","","education","","diyala","Jalawla","Street 16, Jalawla, Diyala","+9647821727302","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"d363d845-cadb-46aa-80a8-bc4209c7f6d8","Al-Rahman Mosque - Tikrit","","","general","","saladin","Tikrit","Street 1, Tikrit, Saladin","+9647800580179","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"f8e21e6b-4873-41be-8d8e-a794e5831e24","Elite Gym - Al-Muwaffaqiyah","","","gym","","wasit","Al-Muwaffaqiyah","Street 9, Al-Muwaffaqiyah, Wasit","+9647902803715","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"fdc67036-c70d-495f-93e3-291c2a62ba9d","Basra Transport Hub - Afak","","","general","","qadisiyyah","Afak","Street 2, Afak, Qadisiyyah","+9647904432027","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"1d636566-f444-4de4-9a9e-eeb2b6122764","Style Center - Al-Mijar al-Kabir","","","general","","maysan","Al-Mijar al-Kabir","Street 5, Al-Mijar al-Kabir, Maysan","+9647702365207","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"95775cb2-28cc-4d6c-8af0-f4a107f64aab","Erbil Mall Market 3 - Rawanduz","","","supermarkets","","erbil","Rawanduz","Street 16, Rawanduz, Erbil","+9647903936094","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"7d425f8d-b60b-4682-b747-9606feb6d883","Tech City Baghdad 4 - Nasiriyah","","","general","","dhi qar","Nasiriyah","Street 21, Nasiriyah, Dhi Qar","+9647702640005","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"f6ebc252-7d62-4b61-8d34-60fa2840afce","Al-Amal Pharmacy 3 - Rawa","","","pharmacy","","anbar","Rawa","Street 18, Rawa, Anbar","+9647904932700","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"63934cbc-7875-48a4-b980-1914334b419c","Family Mart 3 - Kalar","","","supermarkets","","sulaymaniyah","Kalar","Street 17, Kalar, Sulaymaniyah","+9647904812718","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
"31ef5eb0-5e8a-47e0-b75b-e25da067ab31","Digital World - Krmat Ali","","","general","","dhi qar","Krmat Ali","Street 9, Krmat Ali, Dhi Qar","+9647903478194","","","","","","","","","","","","","","","approved","csv_import","","0.5",""
